K,code,quadrant,L3,L5,L7,L10,L14,L21,L28,L42,L56,L84,L112,L168,L252,SP,WI,DY,GR
50.0,23133,erratic,11.286246731050387,7.9501580993303085,6.302848876716842,4.4308115231760805,3.40934570672231,2.4201009227418218,2.0783501156573245,1.579427753639602,1.4837536350262086,1.1752809065886922,1.5207273713183564,1.4241849647765668,2.3506744961298884,1.1600103645436508,1.272717912814282,1.0616936304960098,1.5750788780667495
50.0,22745,erratic,14.994214253114075,10.189425408757748,7.792426672406036,5.5293129310116065,4.0901651686103255,2.9160995594751116,2.2932976206202067,1.694846311837433,1.3768652520471785,1.3063449101540057,1.1071162942014832,1.1340242762978197,1.3082121597888323,1.184378146200545,1.1458648029748144,1.9561982175800356,1.2999617196231428
50.0,22919,erratic,26.367839896102392,18.235004482742198,14.983976448259238,10.759605169126987,8.160189147287374,5.578660399328775,4.281552592901198,3.011325545174395,2.380962640129166,1.7761311232858437,1.5354548614523225,1.2808629265359965,1.1797097194803898,1.0957009726489408,1.1658914236500806,1.0351401688478745,1.7647426217558972
50.0,84884A,erratic,16.74999840092365,11.92389288191354,9.453908061832243,7.226575938197476,5.349671414038985,3.8641703846537774,3.0793918470365567,2.176405580033449,1.7736848889223416,1.4238684273520252,1.3352989804353814,1.377640066973838,1.2497892934246935,1.0473880299282476,1.1887364938619687,1.3222868923873292,1.590568033914632
50.0,21529,erratic,19.669779232674234,13.236122572962087,10.188194159317355,7.8264155360151895,6.140262215773447,4.474478457396903,3.4830509104353107,2.501096683938401,1.863467215596952,1.618554636336782,1.3635277812354272,1.1628026656312314,1.3329378607696305,1.0821448410523562,1.1079368854027525,1.006803416199266,1.530641196895918
50.0,20727,erratic,8.711241905755085,5.815462566225221,4.407019127797794,3.051449621073824,2.370359044913428,1.73005043919134,1.410400750163747,1.1727742378190509,1.1345576400577904,1.2067155226741948,1.3686823002253754,1.8058274448619989,2.8335498363778795,1.0537275379343423,1.1300102670387082,2.3782495972728985,1.1278561399568396
50.0,22028,erratic,25.609703092522818,16.594817356440647,13.218781779514817,10.003544569124356,7.597192109391896,5.361397908795636,4.088222077433557,2.8322844979378914,2.212651310243883,1.6311363330000939,1.3762940928165943,1.1225918780618236,1.0667092773143088,1.1284595957911319,1.1572530208750156,1.9634424504059105,1.4700644493105015
50.0,22371,erratic,16.98366085772932,11.06038752648428,8.718097962006086,6.276737707958706,4.662794633265884,3.255537953847162,2.460200308313193,1.8095544028211046,1.4478184684197521,1.1744524807108125,1.0885394573082623,1.2004145024877435,1.2316338750014704,1.1088398245158868,1.2273602462022635,1.9601008434063714,1.344737241734466
50.0,22297,erratic,13.374389821200074,8.503286346584346,6.618365626849819,4.67270441280193,3.4770736321912357,2.5118058504682104,1.9373526533775538,1.472016570658078,1.2516533952100102,1.1214698374436287,1.1749025897693475,1.4119878935322208,1.5596667283079297,1.0543034738723138,1.1632170791520273,1.5923917336279745,1.1485523441180754
50.0,20671,erratic,25.542606837806193,17.372613322013184,13.969944067883583,10.570689518442672,8.197390456553482,5.818890034380292,4.131526774176995,3.1275616116286558,2.47938348719719,1.84179467921835,1.5685343359752202,1.3055834153577743,1.1454654867586882,1.0716294952114833,1.241226494749657,1.102287199055824,1.5350730289643464
50.0,22846,erratic,9.46807291281221,6.335318798553335,4.965517723469962,3.615991906997186,2.7520549500251894,2.0175371065593284,1.681880505783527,1.2348109778489085,1.1930351313771577,1.1135912063031799,1.1407380789633481,1.4090836734161802,1.7673687047562692,1.0678159823202802,1.149795367316193,1.616823079675605,1.1410199586702383
50.0,22227,erratic,24.48948119532416,15.98360554351528,12.453925446531096,8.666303485385182,6.581830260031913,4.509377746773681,3.4850178394329783,2.4728400022872816,1.9845410474128067,1.4078611169524797,1.2101860367774497,1.1104506597566088,1.067816463304521,1.1710401599432563,1.066466479307599,1.9835076094083544,1.3865553188156954
50.0,21651,erratic,15.430487535069908,11.411542987599386,9.406461021229743,7.6185700274728045,5.854001025605594,4.085025545811568,3.4325672897477912,2.3447245136642474,1.9429707182987788,1.5681085662077903,1.1924661845389355,1.219147488013574,1.084862982669812,1.1885447009438475,1.3929931488272298,1.062499096531144,1.4910315862512011
50.0,37413,erratic,32.16560392280506,23.95476605035472,20.533833683673066,16.432688047240216,11.640656128775426,8.234090941135424,7.551698610230718,4.825393490970714,4.163264966336485,2.794578468850862,2.1731530516155875,1.522381969208302,1.565486431247564,1.0000000000000002,1.607909388254924,1.0000000000000002,2.12867972968392
50.0,85135C,lumpy,12.802391046557213,10.37795724554029,8.836060419389096,6.852481707566306,6.41756801631487,5.100232717148051,4.470003020824339,3.1685499051548227,2.7272333481593165,2.1218844574597067,1.5820832223803174,1.328083895233264,1.1121559035590343,1.1085218446232108,1.6136562785620907,1.721870477984382,1.8645587165777466
50.0,20700,lumpy,19.796889542628374,16.10790237302972,14.768187713990462,11.092836591494878,10.424869782982299,8.085649681311805,6.41236161052381,4.817868025724484,3.8319986301963183,2.8470099593140072,2.1932562243966096,1.5685056631616867,1.296248908653699,1.0626225593018448,1.2985352851295473,1.1649926623437614,2.1061252240876907
50.0,21824,lumpy,11.772230314658056,8.231478208651945,6.741106615414497,4.891988017782574,3.9702821809747917,2.881742939437857,2.5313856772140775,1.8324666228808697,1.702892932673504,1.3854209668747277,1.375113975767447,1.532643376142852,1.3854473693420668,1.03782061345007,2.8993521571327285,1.4749922583462989,1.4605785578808603
50.0,21768,lumpy,10.419349672643323,6.710508206900702,5.229948786219244,3.7789479321302104,3.075273964660119,2.4160846070431945,2.0884941714964755,1.8002035397302079,1.653221729922774,1.429517903443041,1.8684617366789253,1.8769950930350263,4.2919695574120516,1.1337495893215357,1.723733707887705,0.999999999999997,1.6043035743356273
50.0,90000D,lumpy,12.932081759751783,12.009023804897533,11.548283126092196,9.702293344163179,9.702923983060613,8.780496667103794,6.941191657487563,5.563226433629229,4.638560349586523,3.7426198673218756,2.833656691825244,2.400758720341561,1.5144670132076326,1.3762035346044932,1.2551208662974214,1.0000000000000069,2.3809566589621753
50.0,62096A,lumpy,21.14136524822695,17.260053191489362,13.81072695035461,11.226004728132388,8.642299054373522,6.923510638297872,5.632848699763594,3.9263297872340424,3.0782446808510637,2.253528368794326,1.8584574468085109,1.5060815602836886,1.178079196217494,1.278628841607566,0.9999999999999997,0.9999999999999997,1.822304964539007
50.0,17090D,lumpy,20.3326436415725,17.42877606239058,15.250746060798983,13.798653111570905,12.346858586662423,10.172349992042019,9.448939598917715,7.269904902116823,6.549100748050295,4.389115470316728,3.676010663695687,2.9965183829380866,2.2576396625815685,0.9999999999999998,0.9999999999999998,0.9999999999999998,2.9530876969600515
50.0,21062,lumpy,24.72839521981257,18.752412591483726,16.579351010136353,12.236680383703815,10.882274439409537,7.903023306853169,6.008275485831171,4.398344039253021,3.327625560918028,2.5380988001885583,2.035021028191147,1.5642234577713476,1.1280626221110617,1.0407292969172248,1.0587994262250398,1.258785966276873,1.7870460505921335
50.0,84564,lumpy,8.182227743213472,8.182227743213472,7.273698492447294,6.366753150758758,6.371188096176155,4.557455803706845,4.560148449138837,3.6533614983580645,2.7470497203005846,2.761146511091597,1.8599032420825714,1.8803356691841526,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.8599032420825714
50.0,77101A,lumpy,14.55491198063679,11.237192334463087,9.457658716417807,7.4176906153485636,6.141072321731497,4.883656344984138,3.869616618223664,2.864621917223674,2.110180725630721,1.6373700171037033,1.4945488504842557,1.1128144860319753,1.0583379677722857,1.0772394833212657,1.0610241935201796,1.0947279322007801,1.6128687002235027
50.0,85125,lumpy,10.268594994823783,8.98590254647342,7.70520603591844,7.0666100283566635,6.003927290100673,4.300234852065235,3.6715373034538112,3.0415516787069956,2.4419344796027063,1.6430560400444107,1.4806036059098897,1.3108868865433378,1.1320452103119196,1.0000000000000002,1.039802713012556,1.5542284858816873,1.991761306094432
50.0,85064,lumpy,10.351863660757228,7.214625842606194,5.511802525216326,3.929951088577534,3.11144923190727,2.2750152850653875,1.9955683341753132,1.4614435159891102,1.383427015907562,1.3739411094420122,1.6187804378542812,1.4399130330723129,1.8668947159346023,1.0809034911474864,1.5237257810096037,1.5836956365239374,1.1393852410036445
50.0,21282,lumpy,14.039039611229592,11.168550501695625,9.262468971786175,7.990554312484705,6.0846362269692,4.514619969933224,3.558444044331014,2.6638866552459532,2.361297765968605,1.801706114743209,1.5354315980841173,1.3867181764150618,1.0140413592979751,1.0308612732930114,1.110384400237737,1.2590506240604138,1.428316085725273
50.0,20762,lumpy,22.66160498684348,17.39740984446794,13.710935610668146,11.868878790394476,9.513883825604855,6.889658508061749,5.841432381997407,4.290230248078859,3.2746517764005634,2.5341185133315762,2.054575183451303,1.6143281513378496,1.1697605838678349,1.0,1.2515800454071317,1.3604416547253353,1.755707474129125
50.0,20894,lumpy,17.702591427218312,14.980156223157712,12.940027348472173,10.55985131623149,8.865030011133749,6.838866539940763,5.819649491147186,4.821881277189692,4.169299577312966,2.83717381463063,2.210652063903132,2.0013448539378587,1.2913388235456515,1.1696317804840222,1.4533308637263738,1.256536391169332,2.149948229651809
50.0,90182C,lumpy,9.33893241360018,9.33893241360018,8.560937438700092,7.782868264259531,7.782868264259531,7.782868264259531,7.782868264259531,5.451480323475882,5.451480323475882,3.910033483608725,3.910033483608725,2.3683640451201438,2.35748144585054,1.000000000000003,1.000000000000003,1.000000000000003,2.35748144585054
50.0,44234,lumpy,23.189976489024236,20.098142892132962,18.037109853821494,15.97614441570699,14.94759126718405,11.348627148431117,9.804110385643595,6.727930385238106,5.177173056899544,4.203824363958106,3.1526607285042254,2.695206863662038,1.7220016728930945,1.000000000000001,1.4818290727043248,1.000000000000001,2.6226706663544
50.0,85165,lumpy,14.367487599952138,10.778355589526731,9.434749053022848,6.7445356446765405,5.857326684682585,3.6293031669025577,3.1908659310997374,2.31707513748093,1.8955981306057033,1.5138338956420156,1.0942320983533773,1.179741655501835,0.9999999999999997,1.333925554843595,0.9999999999999997,0.9999999999999997,1.4711624597160802
50.0,21586,lumpy,12.089238231126043,8.725257335074794,7.575946002805762,5.381559771219222,4.577776078369845,3.339104705206352,2.5410559410565527,2.017769453650396,1.6077504505624265,1.3265735173210564,1.2252327566270098,1.1841347265704998,1.3602852780955836,1.0902682973172055,1.1541611184747411,1.2607261364921432,1.5399509933768083
50.0,84595E,lumpy,9.386288480812873,9.11048053110621,8.285763846652047,6.636111515895745,5.807632668780999,4.452409997620099,3.882630217636521,3.1020841096047143,2.5629788939595124,2.0762951352806387,1.9041059037202557,1.3496036890382384,1.2112440629892574,1.1413255638078514,1.1928755296279607,1.2166571520009333,2.256844728308975
50.0,51008,lumpy,7.305449595836596,6.308453490867953,5.165338789006615,4.454816892245466,3.8748248267908267,3.205394562828391,2.7065755844647073,2.2292463597933123,1.9335520626737888,1.7222174710240734,1.704770911403096,2.109569447312276,1.6336012075741193,1.1434744684522669,1.3718370520547953,1.0480785607992322,1.5735862681004318
50.0,21292,lumpy,12.661835382355118,10.589473471131644,9.346144481594854,7.488615359981477,6.663510846735551,5.014028730466989,4.194451441498681,2.991081248252237,2.5952305273180976,1.8412839518078534,1.6350754880118374,1.335654434703914,1.0392840844075608,1.0635427798379773,1.1793998964903514,1.16992891131889,1.7875641263436386
50.0,84251F,lumpy,32.960296473666695,24.05277848635907,22.271402872834244,17.81863250872043,14.25589055586909,10.696042152890918,8.025949499744861,6.244757515346602,5.361115317041397,3.5863874488662195,2.710483641632091,1.8423998384141786,1.8714188049307106,1.0,1.0,1.0,1.8707028368210665
50.0,21801,lumpy,21.26970793524428,15.636480374617783,12.569136645817627,10.524030119837796,8.485626899842845,5.674488744034841,4.932469431792553,3.6720279336987978,2.9238124269377614,2.2220683790673377,1.7723185203621825,1.653982403063649,1.1934122008660124,1.2685378162511112,1.8225135701455883,1.9094019252040308,1.452593108585425
50.0,84510F,lumpy,12.87001547512553,10.506820155534806,9.077029559448642,8.104355888709687,7.6934358043474,5.267980855245545,4.360609602413336,3.1260145348647397,2.745665985412898,2.471593023787291,1.8649550437808922,1.0188509229573812,2.143742368543054,0.9999999999999999,2.143742368543054,0.9999999999999999,0.9999999999999999
50.0,21655,lumpy,10.980832291882406,7.805844672826588,6.375193974455252,4.936161990855825,3.791914211703512,3.246466557018932,2.695199605379558,1.8846097901113474,1.6450500719310068,1.4351805351808702,1.2846164806317986,1.463131972509748,1.6505792142429934,1.1015381740715127,1.6369246342304486,1.4809259401795265,1.5807596772649912
50.0,20770,lumpy,21.139041448782976,16.378869424650826,13.689054652937372,10.584917131726142,8.525850964039513,6.060029968775524,4.8361928710282225,3.618360314238438,2.8299284477886393,2.0782360339670345,1.6954877896200127,1.4541618291171268,1.1578859229181642,1.1498200352095647,1.3518048818812904,1.0604159887663658,1.8193730717449943
50.0,85162C,lumpy,6.8688739285736675,6.489293156456983,5.733718186397353,4.600893717433969,3.8420582253982123,2.7281447838963655,2.3498926744849524,2.009201778238524,1.6614518519137804,1.3938781609820028,1.0,1.4052910329375425,1.0560331151988387,1.1686260453003556,1.2818476709213695,1.0560331151988387,1.6085661854609983
50.0,84856L,lumpy,16.897233310632142,12.594213810358422,11.275132613187697,8.630684615127704,6.649794818029875,5.347410430736926,4.035802837987561,3.06310234993618,2.789297683752579,2.2172155369073425,1.6184141742551064,1.3463159090810066,1.5751867402785529,1.112363266473729,1.5751867402785529,1.3160916827971072,1.5029189059284964
50.0,47422,lumpy,19.049693258493175,16.89362715332727,15.815963840140865,10.788650075830647,9.71045076459287,7.201114125990738,5.41707517742922,4.706773852622278,3.9939000680317336,2.9504910006840985,2.261259031378101,1.5890168768486983,1.290075701453183,1.0936044498236823,1.0836107330695035,1.0110443643160771,1.8860258123553064
50.0,72134,lumpy,12.066876061542628,11.101977385141815,10.13730800988296,9.172094606424558,8.690054413399015,7.725074807183393,7.242638957285456,4.851699288082107,4.365423768081598,3.415245325774242,3.4548155091146544,2.0150344321980063,1.5988216513173317,1.3553940250522727,1.3553940250522727,1.0000000000000016,1.9710895427571253
50.0,90108,lumpy,12.89856224535383,10.862919500098391,10.862919500098391,10.184111529675567,10.184111529675567,8.827151768280867,7.475121164428378,5.4401892802447955,5.440204903565056,4.772434808906334,3.423083604478537,2.7975355328240386,2.1244300742963285,1.000000000000003,1.000000000000003,1.000000000000003,3.4127409664660315
