case,code,quadrant,L,price,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Spare parts operation,20700,lumpy,3,4.13,1443.661115396943,0.0004827419744146754,1.0,1.0,1901.1882605062922,0.0,0,637937.417820683,589
Spare parts operation,20700,lumpy,5,4.13,1549.9535060424305,0.0004827419744146754,1.0,1.0,2041.166987591967,0.0,0,684906.8156240764,589
Spare parts operation,20700,lumpy,7,4.13,1609.2068297983624,0.0004827419744146754,1.0,1.0,2119.198959444157,0.0,0,711090.1850803901,589
Spare parts operation,20700,lumpy,10,4.13,1426.1507774494821,0.0002413709872073377,1.0,1.0,1878.1285212169523,0.0,0,630199.7987518897,589
Spare parts operation,20700,lumpy,14,4.13,1500.0812310017284,0.0003620564808110065,1.0,1.0,1975.4891198286218,0.0,0,662868.8248373255,589
Spare parts operation,20700,lumpy,21,4.13,1503.884983330099,0.0003620564808110065,1.0,1.0,1980.4983627842187,0.0,0,664549.6597039783,589
Spare parts operation,20700,lumpy,28,4.13,1519.388641763996,0.0002413709872073377,1.0,1.0,2000.9154628190286,0.0,0,671400.5499320321,589
Spare parts operation,20700,lumpy,42,4.13,1447.6131735069464,0.0002413709872073377,1.0,1.0,1906.3928105239124,0.0,0,639683.7873244981,589
Spare parts operation,20700,lumpy,56,4.13,1508.1989489232558,0.00012068549360366884,1.0,1.0,1986.179516522077,0.0,0,666455.9520060391,589
Spare parts operation,20700,lumpy,84,4.13,1441.1014809344053,0.00012068549360366884,1.0,1.0,1897.817423029641,0.0,0,636806.3444806996,589
Spare parts operation,20700,lumpy,112,4.13,1462.1745784539316,0.00012068549360366884,1.0,1.0,1925.5690367493276,0.0,0,646118.306459667,589
Spare parts operation,21824,lumpy,3,1.45,124.82173904180614,0.07458363504706735,0.9142011834319527,0.9335768870373291,38.77274553690839,34.70288624787776,56,86620.46465606635,589
Spare parts operation,21824,lumpy,5,1.45,79.25148539663516,0.059618633840212404,0.9250936329588015,0.9560902762510386,14.789544371020728,32.84380305602716,53,33040.662654385626,589
Spare parts operation,21824,lumpy,7,1.45,69.37392020798434,0.04742939898624186,0.9247058823529412,0.9686749941143359,14.858521613551865,26.64685908319185,43,33194.761641083736,589
Spare parts operation,21824,lumpy,10,1.45,78.45634059240811,0.039946898382814386,0.9594202898550724,0.9570740771864876,21.102128233798528,25.407470288624786,41,47143.32522837572,589
Spare parts operation,21824,lumpy,14,1.45,67.45324102535176,0.036205648081100654,0.9646302250803859,0.9770637915082455,19.41024399843005,20.449915110356535,33,43363.56198018412,589
Spare parts operation,21824,lumpy,21,1.45,59.106863099320314,0.024499155201544776,0.9530516431924883,0.9963319665267807,20.905239836338268,13.63327674023769,22,46703.465625006604,589
Spare parts operation,21824,lumpy,28,1.45,63.897509734757456,0.02365435674631909,0.9607843137254902,0.9931111459713248,21.350673811594188,16.112054329371816,26,47698.589838574044,589
Spare parts operation,21824,lumpy,42,1.45,65.21243610247217,0.01774076755973932,0.9932432432432432,0.9979130408680222,27.16189016351468,10.534804753820033,17,60681.16957724945,589
Spare parts operation,21824,lumpy,56,1.45,90.19456528359787,0.011947863866763215,0.99,0.996389771010309,40.67292614021687,11.154499151103565,18,90865.57354659733,589
Spare parts operation,21824,lumpy,84,1.45,94.90690993307837,0.009534153994689838,1.0,1.0,50.65169508035008,3.098471986417657,5,113158.69698473657,589
Spare parts operation,21824,lumpy,112,1.45,170.81774318615768,0.00627564566739078,1.0,0.996334661614021,91.1647724580519,5.577249575551782,9,203667.15952740537,589
Spare parts operation,21768,lumpy,3,14.95,639.1277963956023,0.037895244991552016,0.7621359223300971,0.9285727993916226,104.09744720269394,13.63327674023769,22,75334.9985566538,589
Spare parts operation,21768,lumpy,5,14.95,111.35139832893167,0.03161959932416124,0.8478964401294499,0.9980291109505506,16.252605471723278,9.29541595925297,15,11761.959996675603,589
Spare parts operation,21768,lumpy,7,14.95,149.04704814081174,0.019309678976587013,0.8556149732620321,1.0,23.960572154584682,4.33786078098472,7,17340.19149545026,589
Spare parts operation,21768,lumpy,10,14.95,431.3170586227082,0.014965001206854936,0.9323308270676691,0.9226631974194016,71.40534815859912,4.957555178268251,8,51675.828226517886,589
Spare parts operation,21768,lumpy,14,14.95,1809.387767377478,0.010016895969104513,0.9764705882352941,0.8517705134374074,304.0277338813699,4.33786078098472,7,220023.92478019377,589
Spare parts operation,21768,lumpy,21,14.95,281.06941421047003,0.010016895969104513,0.9764705882352941,0.975460556456373,45.89281449751287,5.577249575551782,9,33212.487019003864,589
Spare parts operation,21768,lumpy,28,14.95,1437.8780523787848,0.00832729905865315,0.9857142857142858,0.9594314028338005,241.02391511990663,5.577249575551782,9,174428.25723018608,589
Spare parts operation,21768,lumpy,42,14.95,316.1614758239854,0.005792903692976104,1.0,1.0,52.65556492203712,2.4787775891341255,4,38106.66845342966,589
Spare parts operation,21768,lumpy,56,14.95,147.21165526970867,0.005068790731354091,1.0,1.0,24.32569924435602,1.8590831918505941,3,17604.432833927647,589
Spare parts operation,21768,lumpy,84,14.95,598.9991836139534,0.0033791938209027277,1.0,1.0,100.53346148312356,1.8590831918505941,3,72755.75318364313,589
Spare parts operation,21768,lumpy,112,14.95,361.62481401076474,0.0027757663528843834,1.0,1.0,60.661706226673175,1.2393887945670627,2,43900.6879979696,589
Spare parts operation,90000D,lumpy,3,6.23,21.067882033144947,0.007120444122616461,0.5462962962962963,0.982562439659025,82.13745875023308,5.577249575551782,9,3535.133982422075,589
Spare parts operation,90000D,lumpy,5,6.23,24.925164771690298,0.008085928071445812,0.49264705882352944,0.9617693286320461,81.16608422540085,8.056027164685908,13,3493.3267589622455,589
Spare parts operation,90000D,lumpy,7,6.23,23.233503104724864,0.005310161718561429,0.5,0.9737691266784636,90.0710093453036,6.196943972835314,10,3876.587988141713,589
Spare parts operation,90000D,lumpy,10,6.23,32.19276848562964,0.0066377021482017864,0.4700854700854701,0.9520910896956661,89.79375787015236,11.774193548387096,19,3864.655294747045,589
Spare parts operation,90000D,lumpy,14,6.23,20.008467578364616,0.008085928071445812,0.6442307692307693,0.9969247319845425,81.73306696754216,4.957555178268251,8,3517.7292665353802,589
Spare parts operation,90000D,lumpy,21,6.23,25.37489902311523,0.0068790731354091235,0.5,0.9800930423703086,84.22710424726756,8.056027164685908,13,3625.0707411212343,589
Spare parts operation,90000D,lumpy,28,6.23,22.324690380632063,0.009051412020275163,0.6302521008403361,0.992497106763045,77.07908367380001,6.816638370118845,11,3317.4253522718313,589
Spare parts operation,90000D,lumpy,42,6.23,27.096761164067647,0.0066377021482017864,0.6179775280898876,0.9653783593797153,89.14030456385886,8.67572156196944,14,3836.5311596185315,589
Spare parts operation,90000D,lumpy,56,6.23,26.493437972299255,0.005672218199372436,0.8867924528301887,0.9669312204193531,112.25905899464686,6.196943972835314,10,4831.544831371771,589
Spare parts operation,90000D,lumpy,84,6.23,19.86062139412628,0.007603186097031137,0.8289473684210527,0.9806689973762901,94.33935589408087,3.7181663837011882,6,4060.2943891300893,589
Spare parts operation,90000D,lumpy,112,6.23,18.701660264510743,0.004706734250543085,0.8863636363636364,0.9974968468291865,106.86999332146473,1.8590831918505941,3,4599.603528528427,589
Spare parts operation,62096A,lumpy,3,1.25,56.4784910427549,0.05322230267921796,0.7564322469982847,0.9252929483413291,53.23162246962227,27.886247877758912,45,16758.59692242215,589
Spare parts operation,62096A,lumpy,5,1.25,39.94396229113629,0.051291334781559256,0.8483033932135728,0.9522987088089243,22.927676922475722,21.689303904923598,35,7218.184945058983,589
Spare parts operation,62096A,lumpy,7,1.25,80.65809933206866,0.04223992276128409,0.8641975308641975,0.8963913343011118,179.27734066898265,26.027164685908318,42,56440.82502482024,589
Spare parts operation,62096A,lumpy,10,1.25,41.61627342103746,0.03596427709389331,0.9197530864197531,0.9755264247586369,35.32054778489247,21.069609507640067,34,11119.759194714692,589
Spare parts operation,62096A,lumpy,14,1.25,21.185556368283187,0.0259473811247888,0.9772727272727273,0.9346846311824634,47.23562437083004,6.816638370118845,11,14870.912297693452,589
Spare parts operation,62096A,lumpy,21,1.25,27.550082420512204,0.024740526188752113,0.9579439252336449,0.9959077527787644,44.28860728025375,11.154499151103565,18,13943.120333947816,589
Spare parts operation,62096A,lumpy,28,1.25,32.521317141503374,0.022206130823075067,0.9787234042553191,0.9659829956824881,39.51769752059339,14.872665534804753,24,12441.12302659493,589
Spare parts operation,62096A,lumpy,42,1.25,28.053068985947153,0.015447743181269612,0.9770992366412213,0.9813807392043129,37.34619179341867,12.393887945670627,20,11757.480719482843,589
Spare parts operation,62096A,lumpy,56,1.25,15.455765742665774,0.014361573738836592,0.9916666666666667,1.0,43.851212698595816,3.7181663837011882,6,13805.41798429203,589
Spare parts operation,62096A,lumpy,84,1.25,51.07122487700113,0.011103065411537534,0.989247311827957,0.9505379635194585,162.64317280433087,9.915110356536502,16,51203.988320421646,589
Spare parts operation,62096A,lumpy,112,1.25,16.526721222058526,0.007120444122616461,0.9672131147540983,1.0,62.730311385217696,1.8590831918505941,3,19749.012984205445,589
Spare parts operation,17090D,lumpy,3,1.25,17.4008310789853,0.014844315713251267,0.6119402985074627,0.9652006892497201,46.29349806738267,9.29541595925297,15,3505.2133753185344,589
Spare parts operation,17090D,lumpy,5,1.25,22.54050290459001,0.018585566014965003,0.6086956521739131,0.9715261707916655,10.422128565424815,13.63327674023769,22,789.1342407014147,589
Spare parts operation,17090D,lumpy,7,1.25,23.485306623238074,0.009172097513878832,0.6972477064220184,0.8659014564260211,202.1806224301043,8.056027164685908,13,15308.547669927584,589
Spare parts operation,17090D,lumpy,10,1.25,21.150032404859854,0.016171856142891624,0.7243243243243244,0.950620115090705,22.175247304074528,12.393887945670627,20,1679.0473110953858,589
Spare parts operation,17090D,lumpy,14,1.25,19.758473752582212,0.013396089790007242,0.8102189781021898,0.9462905600516335,53.18966438407745,10.534804753820033,17,4027.371678770032,589
Spare parts operation,17090D,lumpy,21,1.25,17.37569590230262,0.009534153994689838,0.8586956521739131,0.9046386288210024,84.3733953503778,8.056027164685908,13,6388.516017361826,589
Spare parts operation,17090D,lumpy,28,1.25,20.346195309176647,0.013878831764421916,0.8712121212121212,0.9793213734079845,25.95771542995355,11.774193548387096,19,1965.4451513979034,589
Spare parts operation,17090D,lumpy,42,1.25,11.216678053064083,0.011103065411537534,0.8679245283018868,0.9366760477882821,62.02488818823985,4.957555178268251,8,4696.34995747356,589
Spare parts operation,17090D,lumpy,56,1.25,24.335548176966466,0.009654839488293506,0.9090909090909091,0.9543716581362535,83.59925565286747,12.393887945670627,20,6329.900338371041,589
Spare parts operation,17090D,lumpy,84,1.25,11.264550596390473,0.007603186097031137,0.9402985074626866,0.989831211808092,43.665699588411,5.577249575551782,9,3306.2438707300907,589
Spare parts operation,17090D,lumpy,112,1.25,9.736545734596124,0.0065170166545981175,0.9642857142857143,0.9886954121300497,72.04912259646399,3.7181663837011882,6,5455.356772510341,589
Spare parts operation,21062,lumpy,3,0.85,84.32350219595011,0.09823799179338644,0.8027613412228797,0.9260522399974931,10.804135188490621,49.57555178268251,80,9282.81353836348,589
Spare parts operation,21062,lumpy,5,0.85,75.50633022116415,0.07880762732319575,0.876510067114094,0.9427486196358399,13.759941224883649,43.378607809847196,70,11822.414886617149,589
Spare parts operation,21062,lumpy,7,0.85,67.32682284733693,0.07482500603427468,0.8806818181818182,0.9509037867782922,10.812433268350663,39.04074702886248,63,9289.943172223419,589
Spare parts operation,21062,lumpy,10,0.85,65.51864992907879,0.06239440019309679,0.9298561151079137,0.952619979127296,13.79072732924071,37.18166383701188,60,11848.866024198585,589
Spare parts operation,21062,lumpy,14,0.85,56.6624398282619,0.059618633840212404,0.937381404174573,0.9653222957401801,11.651117064293459,32.22410865874363,52,10010.532572444677,589
Spare parts operation,21062,lumpy,21,0.85,46.90804440166296,0.046222544050205164,0.9527363184079602,0.9744090198772367,12.264866032993472,26.027164685908318,42,10537.860038864601,589
Spare parts operation,21062,lumpy,28,0.85,43.42348445984281,0.04151580979966208,0.98005698005698,0.9839123724850893,16.051846706662612,22.92869269949066,37,13791.598987309568,589
Spare parts operation,21062,lumpy,42,0.85,23.670999754087774,0.02896451846488052,0.975609756097561,0.999745162440713,21.668233139857563,9.29541595925297,15,18617.146530835507,589
Spare parts operation,21062,lumpy,56,0.85,46.79139144637276,0.02570601013758146,0.9815668202764977,0.9806021199072171,26.966946418518223,22.30899830220713,36,23169.75222309445,589
Spare parts operation,21062,lumpy,84,0.85,26.158643223957935,0.016171856142891624,1.0,1.0,45.37720286460897,4.957555178268251,8,38987.67515732144,589
Spare parts operation,21062,lumpy,112,0.85,26.9701327095093,0.013275404296403573,1.0,1.0,52.402922086255316,3.7181663837011882,6,45024.10846453467,589
Spare parts operation,84564,lumpy,3,7.95,76.9842539685903,0.0002413709872073377,1.0,1.0,1007.869048829149,0.0,0,17672.48597392167,589
Spare parts operation,84564,lumpy,5,7.95,74.46748047477554,0.0002413709872073377,1.0,1.0,974.9197380731545,0.0,0,17094.73608383212,589
Spare parts operation,84564,lumpy,7,7.95,72.74809257233954,0.0002413709872073377,1.0,1.0,952.4097082883163,0.0,0,16700.033829499327,589
Spare parts operation,84564,lumpy,10,7.95,74.1880526679806,0.0002413709872073377,1.0,1.0,971.2615011827153,0.0,0,17030.590706800576,589
Spare parts operation,84564,lumpy,14,7.95,75.93142628029331,0.0002413709872073377,1.0,1.0,994.0855491381888,0.0,0,17430.799114658526,589
Spare parts operation,84564,lumpy,21,7.95,76.97226884025255,0.00012068549360366884,1.0,1.0,1007.712140899603,0.0,0,17669.734670875583,589
Spare parts operation,84564,lumpy,28,7.95,72.74809257233954,0.00012068549360366884,1.0,1.0,952.4097082883163,0.0,0,16700.033829499327,589
Spare parts operation,84564,lumpy,42,7.95,81.06304529836416,0.00012068549360366884,1.0,1.0,1061.268118456933,0.0,0,18608.81228547353,589
Spare parts operation,84564,lumpy,56,7.95,76.66439589263936,0.00012068549360366884,1.0,1.0,1003.6815034786346,0.0,0,17599.059434473813,589
Spare parts operation,84564,lumpy,84,7.95,78.28200035651619,0.00012068549360366884,1.0,1.0,1024.8589961260857,0.0,0,17970.39630825686,589
Spare parts operation,84564,lumpy,112,7.95,83.77633310800937,0.0,0.0,1.0,1096.790172161871,0.0,0,19231.673952467558,589
Spare parts operation,77101A,lumpy,3,1.25,43.71791928417601,0.046222544050205164,0.7569169960474308,0.9878564559338319,41.4640071526037,11.774193548387096,19,36088.16215489698,589
Spare parts operation,77101A,lumpy,5,1.25,72.19829636558136,0.0445329471397538,0.8601398601398601,0.9437971616226759,64.07717476178092,21.069609507640067,34,55769.51269374878,589
Spare parts operation,77101A,lumpy,7,1.25,147.04553983961574,0.039222785421192376,0.8928571428571429,0.9036465118751051,206.407387504983,14.872665534804753,24,179646.488165839,589
Spare parts operation,77101A,lumpy,10,1.25,52.51408239339029,0.03475742215785663,0.891640866873065,0.9754988959171174,46.154536554669114,15.492359932088286,25,40170.56029434982,589
Spare parts operation,77101A,lumpy,14,1.25,119.17519475365788,0.030774800868935553,0.897887323943662,0.9178102315384302,159.65522464273528,14.872665534804753,24,138955.7843403405,589
Spare parts operation,77101A,lumpy,21,1.25,55.6291723272492,0.021482017861453054,0.978021978021978,0.958077830262413,69.83242720753847,8.67572156196944,14,60778.59159778384,589
Spare parts operation,77101A,lumpy,28,1.25,29.74735000665265,0.01786145305334299,0.9866666666666667,0.9767727179527906,31.44845024499494,6.816638370118845,11,27371.131009712866,589
Spare parts operation,77101A,lumpy,42,1.25,75.9813985610526,0.016171856142891624,1.0,0.9320766698010261,109.00550097865955,6.816638370118845,11,94872.8418991368,589
Spare parts operation,77101A,lumpy,56,1.25,48.262661011892725,0.012913347815592566,1.0,0.9988056894258887,59.15268237618167,8.056027164685908,13,51483.48507736338,589
Spare parts operation,77101A,lumpy,84,1.25,56.73204681367566,0.009051412020275163,1.0,0.9932896835598344,73.35997342790478,8.056027164685908,13,63848.78834796646,589
Spare parts operation,77101A,lumpy,112,1.25,54.60593313834999,0.00724112961622013,1.0,0.9981227687787967,76.50339480881381,5.577249575551782,9,66584.66238199099,589
Spare parts operation,85125,lumpy,3,4.95,52.92583822990029,0.03596427709389331,0.7544303797468355,0.9090212304738442,30.24960435714399,19.830220713073004,32,7715.081771629904,589
Spare parts operation,85125,lumpy,5,4.95,68.00437370599235,0.026188752111996137,0.7948717948717948,0.897778547512533,53.492130245503866,19.210526315789473,31,13643.026669381014,589
Spare parts operation,85125,lumpy,7,4.95,55.563254305436004,0.029326574945691526,0.7838709677419354,0.9310089298884416,25.388779561729233,23.548387096774192,38,6475.3412338223625,589
Spare parts operation,85125,lumpy,10,4.95,59.519828448749564,0.017258025585324643,0.8313953488372093,0.9132818239896384,58.573939343688714,11.774193548387096,19,14939.128670498576,589
Spare parts operation,85125,lumpy,14,4.95,34.943935678576885,0.02293024378469708,0.8558558558558559,0.9965180134576902,24.49351585818357,11.154499151103565,18,6247.006588566224,589
